id,student_id,grade,program_id,admin_added,agree,auto_eligibility,auto_eligibility_last_run,choice_rank,created_at,eligibility_override,last_saved,lottery_entries,lottery_group,lottery_number,lottery_subgroup,lottery_sublottery,lottery_weight,payment_amount,payment_trans_id,priority_super_priority_99,priority_neighborhood_and_sibling_attending,priority_neighborhood_and_sibling_attending_override,priority_neighborhood,priority_neighborhood_override,priority_sibling_attending,priority_sibling_attending_override,priority_sibling_applying,priority_sibling_applying_override,priority_preferred_town_zip_code,priority_rank_1,priority_rank_1_override,priority_rank_2,priority_rank_2_override,priority_rank_3,priority_rank_3_override,priority_rank_4,priority_rank_4_override,priority_rank_5,priority_rank_5_override,priority_rank_6,priority_rank_6_override,siblings_applying,siblings_current,sis_error,sis_export_timestamp,sis_export_status,status,status_timestamp,sub_rank,submitted,submitted_timestamp,updated_at,withdrawn,withdrawn_reason,lottery_timestamp_placed,prob,unmatched,assigned
446266,10080274,1,13236,0,0,0,,4,2025-03-07T12:51:16Z,0,,1,942,,0,8,1,0,,,0,,0,,,,0,,0,0,,0,,0,,1,,0,,0,,0,0,,,,1,2025-03-14T12:10:58Z,,1,2025-03-07T12:53:19Z,2025-03-19T10:59:21Z,0,"",2025-03-27T07:06:23Z,0,0,1
446267,10080274,1,13238,0,0,0,,2,2025-03-07T12:51:16Z,0,,1,950,,0,8,1,0,,,0,,0,,,,0,,0,0,,1,,0,,0,,0,,0,,0,0,,,,1,2025-03-14T12:10:58Z,,1,2025-03-07T12:53:19Z,2025-03-19T11:01:08Z,0,"",2025-03-27T07:08:52Z,1,0,0
446268,10080274,1,13271,0,0,0,,6,2025-03-07T12:51:16Z,0,,1,950,,0,8,1,0,,,0,,0,,,,0,,0,0,,0,,0,,0,,0,,1,,0,0,,,,1,2025-03-14T12:10:58Z,,1,2025-03-07T12:53:19Z,2025-03-19T11:13:48Z,0,"",2025-03-27T07:07:43Z,0,0,0
446269,10080274,1,13272,0,0,0,,5,2025-03-07T12:51:17Z,0,,1,942,,0,8,1,0,,,0,,0,,,,0,,0,0,,0,,0,,0,,1,,0,,0,0,,,,1,2025-03-14T12:10:59Z,,1,2025-03-07T12:53:19Z,2025-03-19T11:13:47Z,0,"",2025-03-27T07:07:11Z,0,0,0
446270,10080274,1,13290,0,0,0,,3,2025-03-07T12:51:17Z,0,,1,950,,0,8,1,0,,,0,,0,,,,0,,0,0,,0,,1,,0,,0,,0,,0,0,,,,1,2025-03-14T12:10:59Z,,1,2025-03-07T12:53:19Z,2025-03-19T11:25:41Z,0,"",2025-03-27T08:00:40Z,0,0,0
446271,10080274,1,13299,0,0,0,,1,2025-03-07T12:51:17Z,0,,1,942,,0,8,1,0,,,0,,0,,,,0,,0,1,,0,,0,,0,,0,,0,,0,0,,,,1,2025-03-14T12:11:00Z,,1,2025-03-07T12:53:19Z,2025-03-19T11:25:28Z,0,"",2025-03-27T07:07:01Z,0,0,0
446289,10143541,PreK3,13238,0,0,0,,2,2025-03-07T12:53:13Z,0,,1,950,,0,8,1,0,,,0,,0,,,,0,,0,0,,1,,0,,0,,0,,0,,0,0,,,,1,2025-03-14T12:11:00Z,,1,2025-03-07T12:53:48Z,2025-03-19T11:01:08Z,0,"",2025-03-27T07:07:21Z,0,0.949,0
446290,10143541,PreK3,13239,0,0,0,,1,2025-03-07T12:53:13Z,0,,1,950,,0,8,1,0,,,0,,0,,,,0,,0,1,,0,,0,,0,,0,,0,,0,0,,,,1,2025-03-14T12:11:01Z,,1,2025-03-07T12:53:48Z,2025-03-19T11:01:10Z,0,"",2025-03-27T07:06:56Z,0.051,0.949,0
446291,10143541,PreK3,13271,0,0,0,,3,2025-03-07T12:53:14Z,0,,1,950,,0,8,1,0,,,0,,0,,,,0,,0,0,,0,,1,,0,,0,,0,,0,0,,,,1,2025-03-14T12:11:01Z,,1,2025-03-07T12:53:48Z,2025-03-19T11:13:48Z,0,"",2025-03-27T07:06:52Z,0,0.949,0
446363,8927390,9,13293,0,0,0,,3,2025-03-07T13:11:25Z,0,,1,950,,0,8,1,0,,,0,,0,,,,0,,0,0,,0,,1,,0,,0,,0,,0,0,,,,1,2025-03-14T12:11:02Z,,1,2025-03-07T13:11:24Z,2025-03-19T11:27:24Z,0,"",2025-03-27T07:07:35Z,0,0.675,0
446364,7506495,K,13286,0,0,0,,3,2025-03-07T13:11:43Z,0,,1,943,,0,8,1,0,,,0,,0,,,,0,,0,0,,0,,1,,0,,0,,0,,0,0,,,,1,2025-03-14T12:11:03Z,,1,2025-03-07T13:11:43Z,2025-03-26T12:12:24Z,0,"",2025-03-27T07:06:44Z,0,0,1
446365,3739056,9,13276,0,0,0,,1,2025-03-07T13:12:02Z,0,,1,950,,0,8,1,0,,,0,,0,,,,0,,0,1,,0,,0,,0,,0,,0,,0,0,,,,1,2025-03-14T12:11:04Z,,1,2025-03-07T13:13:14Z,2025-03-19T11:16:47Z,0,"",2025-03-27T07:09:38Z,0,1,0
446366,3739056,9,13293,0,0,0,,2,2025-03-07T13:12:02Z,0,,1,950,,0,8,1,0,,,0,,0,,,,0,,0,0,,1,,0,,0,,0,,0,,0,0,,,,1,2025-03-14T12:11:04Z,,1,2025-03-07T13:13:14Z,2025-03-19T11:27:24Z,0,"",2025-03-27T07:07:33Z,0,1,0
446374,3657962,4,13237,0,0,0,,6,2025-03-07T13:15:14Z,0,,1,942,,0,8,1,0,,,0,,0,,0,,0,,0,0,,0,,0,,0,,0,,1,,0,0,,,,1,2025-03-14T12:11:05Z,,1,2025-03-07T13:15:14Z,2025-03-27T07:17:28Z,0,"",2025-03-27T07:09:26Z,0,0,0
446375,3657962,4,13275,0,0,0,,2,2025-03-07T13:15:15Z,0,,1,942,,0,8,1,0,,,0,,0,,,,0,,0,0,,1,,0,,0,,0,,0,,0,0,,,,1,2025-03-14T12:11:06Z,,1,2025-03-07T13:15:14Z,2025-03-27T07:24:34Z,0,"",2025-03-27T07:07:25Z,0,0,0
446376,10104375,PreK3,13288,0,0,0,,4,2025-03-07T13:15:17Z,0,,1,950,,0,3,1,0,,,0,,1,,,,0,,0,0,,0,,0,,1,,0,,0,,0,0,,,,1,2025-03-14T12:11:06Z,,1,2025-03-07T13:15:16Z,2025-03-19T11:21:21Z,0,"",2025-03-27T07:07:06Z,0,0,0
446377,10104375,PreK3,13290,0,0,0,,3,2025-03-07T13:15:17Z,0,,1,950,,0,8,1,0,,,0,,0,,,,0,,0,0,,0,,1,,0,,0,,0,,0,0,,,,1,2025-03-14T12:11:07Z,,1,2025-03-07T13:15:16Z,2025-03-19T11:25:41Z,0,"",2025-03-27T07:59:54Z,0,0,0
446379,3618745,5,13271,0,0,0,,4,2025-03-07T13:15:52Z,0,,1,951,,0,8,1,0,,,0,,0,,,,0,,0,0,,0,,0,,1,,0,,0,,0,0,,,,1,2025-03-14T12:11:07Z,,1,2025-03-07T13:15:52Z,2025-03-27T07:23:12Z,0,"",2025-03-27T07:08:15Z,0,0,0
446380,3618745,5,13295,0,0,0,,3,2025-03-07T13:15:53Z,0,,1,951,,0,8,1,0,,,0,,0,,,,0,,0,0,,0,,1,,0,,0,,0,,0,0,,,,1,2025-03-14T12:11:08Z,,1,2025-03-07T13:15:52Z,2025-03-27T07:32:33Z,0,"",2025-03-27T07:07:29Z,0,0,0
446381,10143622,PreK4,13237,0,0,0,,1,2025-03-07T13:16:08Z,0,,1,942,,0,5,1,0,,,0,,0,,,,1,,0,1,,0,,0,,0,,0,,0,,0,0,,,,1,2025-03-14T12:11:08Z,,1,2025-03-07T13:17:40Z,2025-03-14T12:11:08Z,0,"",2025-03-27T07:08:14Z,1,0,1
446382,10143622,PreK4,13238,0,0,0,,5,2025-03-07T13:16:08Z,0,,1,950,,0,8,1,0,,,0,,0,,,,0,,0,0,,0,,0,,0,,1,,0,,0,0,,,,1,2025-03-14T12:11:09Z,,1,2025-03-07T13:17:40Z,2025-03-27T07:19:31Z,0,"",2025-03-27T07:08:04Z,0,0,0
446383,10143622,PreK4,13275,0,0,0,,2,2025-03-07T13:16:08Z,0,,1,942,,0,8,1,0,,,0,,0,,,,0,,0,0,,1,,0,,0,,0,,0,,0,0,,,,1,2025-03-14T12:11:09Z,,1,2025-03-07T13:17:40Z,2025-03-27T07:24:35Z,0,"",2025-03-27T07:06:53Z,0,0,0
446384,10143622,PreK4,13279,0,0,0,,6,2025-03-07T13:16:08Z,0,,1,942,,0,8,1,0,,,0,,0,,,,0,,0,0,,0,,0,,0,,0,,1,,0,0,,,,1,2025-03-14T12:11:10Z,,1,2025-03-07T13:17:40Z,2025-03-19T11:18:03Z,0,"",2025-03-27T07:07:07Z,0,0,0
446385,10143622,PreK4,13288,0,0,0,,3,2025-03-07T13:16:08Z,0,,1,950,,0,3,1,0,,,0,,1,,,,0,,0,0,,0,,1,,0,,0,,0,,0,0,,,,1,2025-03-14T12:11:10Z,,1,2025-03-07T13:17:40Z,2025-03-19T11:21:21Z,0,"",2025-03-27T07:07:25Z,0,0,0
446386,10143622,PreK4,13290,0,0,0,,4,2025-03-07T13:16:09Z,0,,1,950,,0,8,1,0,,,0,,0,,,,0,,0,0,,0,,0,,1,,0,,0,,0,0,,,,1,2025-03-14T12:11:11Z,,1,2025-03-07T13:17:40Z,2025-03-27T08:04:06Z,0,"",2025-03-27T08:00:12Z,0,0,0
446387,10143619,10,13293,0,0,0,,1,2025-03-07T13:16:16Z,0,,1,950,,0,8,1,0,,,0,,0,,,,0,,0,1,,0,,0,,0,,0,,0,,0,0,,,,1,2025-03-14T12:11:11Z,,1,2025-03-07T13:17:57Z,2025-03-19T11:27:24Z,0,"",2025-03-27T07:08:38Z,0,1,0
446389,10074031,PreK3,13267,0,0,0,,3,2025-03-07T13:16:39Z,0,,1,942,,0,8,1,0,,,0,,0,,,,0,,0,0,,0,,1,,0,,0,,0,,0,0,,,,1,2025-03-14T12:11:12Z,,1,2025-03-07T13:16:39Z,2025-03-19T11:10:03Z,0,"",2025-03-27T07:06:46Z,0,1,0
446390,3619606,K,13271,0,0,0,,4,2025-03-07T13:16:40Z,0,,1,951,,0,8,1,0,,,0,,0,,,,0,,0,0,,0,,0,,1,,0,,0,,0,0,,,,1,2025-03-14T12:11:13Z,,1,2025-03-07T13:16:40Z,2025-03-27T07:23:13Z,0,"",2025-03-27T07:07:38Z,0,0,0
446391,3619606,K,13295,0,0,0,,3,2025-03-07T13:16:41Z,0,,1,951,,0,8,1,0,,,0,,0,,,,0,,0,0,,0,,1,,0,,0,,0,,0,0,,,,1,2025-03-14T12:11:13Z,,1,2025-03-07T13:16:40Z,2025-03-27T07:32:33Z,0,"",2025-03-27T07:07:06Z,0,0,0
446393,7547662,9,13280,0,0,0,,2,2025-03-07T13:17:45Z,0,,1,951,,0,8,1,0,,,0,,0,,,,0,,0,0,,1,,0,,0,,0,,0,,0,0,,,,1,2025-03-14T12:11:14Z,,1,2025-03-07T13:18:30Z,2025-03-27T07:26:22Z,0,"",2025-03-27T07:06:56Z,0,0,0
446394,7547662,9,13283,0,0,0,,3,2025-03-07T13:17:46Z,0,,1,951,,0,8,1,0,,,0,,0,,,,0,,0,0,,0,,1,,0,,0,,0,,0,0,,,,1,2025-03-14T12:11:14Z,,1,2025-03-07T13:18:30Z,2025-03-27T07:27:17Z,0,"",2025-03-27T07:07:40Z,0,0,0
446395,7547662,9,13291,0,0,0,,1,2025-03-07T13:17:46Z,0,,1,951,,0,8,1,0,,,0,,0,,,,0,,0,1,,0,,0,,0,,0,,0,,0,0,,,,1,2025-03-14T12:11:14Z,,1,2025-03-07T13:18:30Z,2025-03-27T07:31:01Z,0,"",2025-03-27T07:08:33Z,1,0,1
446396,7547662,9,13293,0,0,0,,4,2025-03-07T13:17:46Z,0,,1,951,,0,5,1,0,,,0,,0,,,,1,,0,0,,0,,0,,1,,0,,0,,0,0,,,,1,2025-03-14T12:11:15Z,,1,2025-03-07T13:18:30Z,2025-03-19T11:27:24Z,0,"",2025-03-27T07:08:16Z,0,0,0
446398,3657700,9,13293,0,0,0,,1,2025-03-07T13:18:16Z,0,,1,950,,0,8,1,0,,,0,,0,,,,0,,0,1,,0,,0,,0,,0,,0,,0,0,,,,1,2025-03-14T12:11:15Z,,1,2025-03-07T13:21:04Z,2025-03-19T11:27:24Z,0,"",2025-03-27T07:07:30Z,0.185,0.815,0
446399,3654375,11,13280,0,0,0,,5,2025-03-07T13:18:39Z,0,,1,950,,0,8,1,0,,,0,,0,,,,0,,0,0,,0,,0,,0,,1,,0,,0,0,,,,1,2025-03-14T12:11:16Z,,1,2025-03-07T13:18:38Z,2025-03-19T11:18:38Z,0,"",2025-03-27T07:07:15Z,0,1,0
446400,3654375,11,13291,0,0,0,,6,2025-03-07T13:18:39Z,0,,1,950,,0,8,1,0,,,0,,0,,,,0,,0,0,,0,,0,,0,,0,,1,,0,0,,,,1,2025-03-14T12:11:17Z,,1,2025-03-07T13:18:38Z,2025-03-19T11:28:46Z,0,"",2025-03-27T07:09:18Z,0,1,0
446401,3654375,11,20947,0,0,0,,4,2025-03-07T13:18:39Z,0,,1,950,,0,8,1,0,,,0,,0,,,,0,,0,0,,0,,0,,1,,0,,0,,0,0,,,,1,2025-03-14T12:11:17Z,,1,2025-03-07T13:18:38Z,2025-03-19T11:06:55Z,0,"",2025-03-27T07:08:15Z,0,1,0
446407,10091569,PreK3,13237,0,0,0,,6,2025-03-07T13:19:09Z,0,,1,942,,0,8,1,0,,,0,,0,,,,0,,0,0,,0,,0,,0,,0,,1,,0,0,,,,1,2025-03-14T12:11:17Z,,1,2025-03-07T13:19:09Z,2025-03-19T11:00:47Z,0,"",2025-03-27T07:07:22Z,0,0.816,0
446408,10091569,PreK3,13238,0,0,0,,5,2025-03-07T13:19:09Z,0,,1,950,,0,8,1,0,,,0,,0,,,,0,,0,0,,0,,0,,0,,1,,0,,0,0,,,,1,2025-03-14T12:11:18Z,,1,2025-03-07T13:19:09Z,2025-03-19T11:01:08Z,0,"",2025-03-27T07:07:20Z,0,0.816,0
446409,10091569,PreK3,13267,0,0,0,,3,2025-03-07T13:19:09Z,0,,1,942,,0,8,1,0,,,0,,0,,,,0,,0,0,,0,,1,,0,,0,,0,,0,0,,,,1,2025-03-14T12:11:19Z,,1,2025-03-07T13:19:09Z,2025-03-19T11:10:03Z,0,"",2025-03-27T07:06:47Z,0,0.816,0
446410,10091569,PreK3,13271,0,0,0,,2,2025-03-07T13:19:10Z,0,,1,950,,0,8,1,0,,,0,,0,,,,0,,0,0,,1,,0,,0,,0,,0,,0,0,,,,1,2025-03-14T12:11:20Z,,1,2025-03-07T13:19:09Z,2025-03-19T11:13:48Z,0,"",2025-03-27T07:06:51Z,0,0.816,0
446411,3744076,2,13282,0,0,0,,1,2025-03-07T13:19:10Z,0,,1,942,,0,8,1,0,,,0,,0,,,,0,,0,1,,0,,0,,0,,0,,0,,0,0,,,,1,2025-03-14T12:11:20Z,,1,2025-03-07T13:20:24Z,2025-03-19T11:19:21Z,0,"",2025-03-27T07:06:24Z,0,1,0
446412,3744076,2,13294,0,0,0,,2,2025-03-07T13:19:10Z,0,,1,942,,0,8,1,0,,,0,,0,,,,0,,0,0,,1,,0,,0,,0,,0,,0,0,,,,1,2025-03-14T12:11:21Z,,1,2025-03-07T13:20:24Z,2025-03-19T11:26:35Z,0,"",2025-03-27T07:06:40Z,0,1,0
446413,3744076,2,13296,0,0,0,,3,2025-03-07T13:19:10Z,0,,1,942,,0,8,1,0,,,0,,0,,,,0,,0,0,,0,,1,,0,,0,,0,,0,0,,,,1,2025-03-14T12:11:21Z,,1,2025-03-07T13:20:24Z,2025-03-19T11:25:41Z,0,"",2025-03-27T07:06:54Z,0,1,0
446414,10091569,PreK3,13290,0,0,0,,4,2025-03-07T13:19:10Z,0,,1,950,,0,8,1,0,,,0,,0,,,,0,,0,0,,0,,0,,1,,0,,0,,0,0,,,,1,2025-03-14T12:11:21Z,,1,2025-03-07T13:19:09Z,2025-03-19T11:25:41Z,0,"",2025-03-27T07:59:54Z,0,0.816,0
446416,3649365,9,13276,0,0,0,,6,2025-03-07T13:19:21Z,0,,1,949,,0,8,1,0,,,0,,0,,,,0,,0,0,,0,,0,,0,,0,,1,,0,0,,,,1,2025-03-14T12:11:22Z,,1,2025-03-07T13:19:20Z,2025-03-19T11:16:47Z,0,"",2025-03-27T07:09:29Z,0,0.000000000000000111022302462516,0
446420,10143630,PreK4,13237,0,0,0,,1,2025-03-07T13:20:19Z,0,,1,942,,0,5,1,0,,,0,,0,,,,1,,0,1,,0,,0,,0,,0,,0,,0,0,,,,1,2025-03-14T12:11:22Z,,1,2025-03-07T13:21:13Z,2025-03-14T12:11:22Z,0,"",2025-03-27T07:08:14Z,1,0,1
446421,10143630,PreK4,13238,0,0,0,,2,2025-03-07T13:20:19Z,0,,1,950,,0,8,1,0,,,0,,0,,,,0,,0,0,,1,,0,,0,,0,,0,,0,0,,,,1,2025-03-14T12:11:23Z,,1,2025-03-07T13:21:13Z,2025-03-27T07:19:31Z,0,"",2025-03-27T07:08:04Z,0,0,0
446422,10143630,PreK4,13267,0,0,0,,3,2025-03-07T13:20:19Z,0,,1,942,,0,8,1,0,,,0,,0,,,,0,,0,0,,0,,1,,0,,0,,0,,0,0,,,,1,2025-03-14T12:11:23Z,,1,2025-03-07T13:21:13Z,2025-03-19T11:10:03Z,0,"",2025-03-27T07:07:04Z,0,0,0
446423,10143630,PreK4,13275,0,0,0,,4,2025-03-07T13:20:19Z,0,,1,942,,0,8,1,0,,,0,,0,,,,0,,0,0,,0,,0,,1,,0,,0,,0,0,,,,1,2025-03-14T12:11:24Z,,1,2025-03-07T13:21:13Z,2025-03-27T07:24:35Z,0,"",2025-03-27T07:06:53Z,0,0,0
446424,10143630,PreK4,13288,0,0,0,,5,2025-03-07T13:20:19Z,0,,1,950,,0,3,1,0,,,0,,1,,,,0,,0,0,,0,,0,,0,,1,,0,,0,0,,,,1,2025-03-14T12:11:24Z,,1,2025-03-07T13:21:13Z,2025-03-19T11:21:21Z,0,"",2025-03-27T07:07:24Z,0,0,0
446425,10143630,PreK4,13290,0,0,0,,6,2025-03-07T13:20:20Z,0,,1,950,,0,8,1,0,,,0,,0,,,,0,,0,0,,0,,0,,0,,0,,1,,0,0,,,,1,2025-03-14T12:11:25Z,,1,2025-03-07T13:21:13Z,2025-03-27T08:04:06Z,0,"",2025-03-27T08:00:12Z,0,0,0
446435,10143634,PreK4,13239,0,0,0,,2,2025-03-07T13:22:55Z,0,,1,951,,0,8,1,0,,,0,,0,,,,0,,0,0,,1,,0,,0,,0,,0,,0,0,,,,1,2025-03-14T12:11:25Z,,1,2025-03-07T13:23:36Z,2025-03-27T07:20:04Z,0,"",2025-03-27T07:07:48Z,0.89,0,0
446436,10143634,PreK4,13271,0,0,0,,1,2025-03-07T13:22:55Z,0,,1,951,,0,1,1,0,,1,0,,0,,,,1,,0,1,,0,,0,,0,,0,,0,,0,0,,,,1,2025-03-14T12:11:26Z,,1,2025-03-07T13:23:36Z,2025-03-14T12:11:26Z,0,"",2025-03-27T07:07:23Z,0.11,0,1
446437,10143634,PreK4,13288,0,0,0,,3,2025-03-07T13:22:56Z,0,,1,951,,0,8,1,0,,,0,,0,,,,0,,0,0,,0,,1,,0,,0,,0,,0,0,,,,1,2025-03-14T12:11:26Z,,1,2025-03-07T13:23:36Z,2025-03-27T07:29:24Z,0,"",2025-03-27T07:07:33Z,0,0,0
446438,10143634,PreK4,13290,0,0,0,,4,2025-03-07T13:22:56Z,0,,1,951,,0,8,1,0,,,0,,0,,,,0,,0,0,,0,,0,,1,,0,,0,,0,0,,,,1,2025-03-14T12:11:27Z,,1,2025-03-07T13:23:36Z,2025-03-19T11:25:41Z,0,"",2025-03-27T08:00:20Z,0,0,0
446445,10107877,K,13271,0,0,0,,4,2025-03-07T13:25:21Z,0,,1,951,,0,8,1,0,,,0,,0,,,,0,,0,0,,0,,0,,1,,0,,0,,0,0,,,,1,2025-03-14T12:11:27Z,,1,2025-03-07T13:25:21Z,2025-03-27T07:23:13Z,0,"",2025-03-27T07:07:38Z,0,0,0
446446,10107877,K,13288,0,0,0,,6,2025-03-07T13:25:22Z,0,,1,951,,0,8,1,0,,,0,,0,,,,0,,0,0,,0,,0,,0,,0,,1,,0,0,,,,1,2025-03-14T12:11:28Z,,1,2025-03-07T13:25:21Z,2025-03-27T07:29:24Z,0,"",2025-03-27T07:07:51Z,0,0,0
446447,10107877,K,13295,0,0,0,,5,2025-03-07T13:25:23Z,0,,1,951,,0,8,1,0,,,0,,0,,,,0,,0,0,,0,,0,,0,,1,,0,,0,0,,,,1,2025-03-14T12:11:28Z,,1,2025-03-07T13:25:21Z,2025-03-27T07:32:34Z,0,"",2025-03-27T07:07:06Z,0,0,0
446449,10125475,4,13271,0,0,0,,1,2025-03-07T13:25:42Z,0,,1,951,,0,8,1,0,,,0,,0,,,,0,,0,1,,0,,0,,0,,0,,0,,0,0,,,,1,2025-03-14T12:11:29Z,,1,2025-03-07T13:27:08Z,2025-03-19T11:13:49Z,0,"",2025-03-27T07:08:09Z,0.668,0,0
446450,10125475,4,13290,0,0,0,,2,2025-03-07T13:25:43Z,0,,1,951,,0,8,1,0,,,0,,0,,,,0,,0,0,,1,,0,,0,,0,,0,,0,0,,,,1,2025-03-14T12:11:29Z,,1,2025-03-07T13:27:08Z,2025-03-19T11:25:41Z,0,"",2025-03-27T08:01:12Z,0,0,0
446451,10125475,4,13295,0,0,0,,3,2025-03-07T13:25:43Z,0,,1,951,,0,8,1,0,,,0,,0,,,,0,,0,0,,0,,1,,0,,0,,0,,0,0,,,,1,2025-03-14T12:11:30Z,,1,2025-03-07T13:27:08Z,2025-03-19T11:26:02Z,0,"",2025-03-27T07:07:26Z,0.332,0,1
446453,10107927,K,13271,0,0,0,,4,2025-03-07T13:26:32Z,0,,1,951,,0,8,1,0,,,0,,0,,,,0,,0,0,,0,,0,,1,,0,,0,,0,0,,,,1,2025-03-14T12:11:30Z,,1,2025-03-07T13:26:32Z,2025-03-27T07:23:13Z,0,"",2025-03-27T07:07:38Z,0,0,0
446455,10107927,K,13288,0,0,0,,6,2025-03-07T13:26:33Z,0,,1,951,,0,8,1,0,,,0,,0,,,,0,,0,0,,0,,0,,0,,0,,1,,0,0,,,,1,2025-03-14T12:11:31Z,,1,2025-03-07T13:26:32Z,2025-03-27T07:29:24Z,0,"",2025-03-27T07:07:51Z,0,0,0
446456,10107927,K,13295,0,0,0,,5,2025-03-07T13:26:34Z,0,,1,951,,0,8,1,0,,,0,,0,,,,0,,0,0,,0,,0,,0,,1,,0,,0,0,,,,1,2025-03-14T12:11:31Z,,1,2025-03-07T13:26:32Z,2025-03-27T07:32:34Z,0,"",2025-03-27T07:07:06Z,0,0,0
446472,10086617,9,13293,0,0,0,,3,2025-03-07T13:28:22Z,0,,1,950,,0,8,1,0,,,0,,0,,,,0,,0,0,,0,,1,,0,,0,,0,,0,0,,,,1,2025-03-14T12:11:32Z,,1,2025-03-07T13:28:21Z,2025-03-19T11:27:24Z,0,"",2025-03-27T07:07:30Z,0,1,0
446476,3744714,11,13291,0,0,0,,1,2025-03-07T13:29:16Z,0,,1,950,,0,8,1,0,,,0,,0,,,,0,,0,1,,0,,0,,0,,0,,0,,0,0,,,,1,2025-03-14T12:11:33Z,,1,2025-03-07T13:32:08Z,2025-03-19T11:28:46Z,0,"",2025-03-27T07:09:18Z,0.172,0.828,0
446482,10143641,10,13291,0,0,0,,2,2025-03-07T13:30:55Z,0,,1,951,,0,8,1,0,,,0,,0,,,,0,,0,0,,1,,0,,0,,0,,0,,0,0,,,,1,2025-03-14T12:11:34Z,,1,2025-03-07T13:32:12Z,2025-03-19T11:28:46Z,0,"",2025-03-27T07:09:12Z,0,1,0
446483,10143641,10,13293,0,0,0,,1,2025-03-07T13:30:55Z,0,,1,951,,0,8,1,0,,,0,,0,,,,0,,0,1,,0,,0,,0,,0,,0,,0,0,,,,1,2025-03-14T12:11:34Z,,1,2025-03-07T13:32:12Z,2025-03-19T11:27:24Z,0,"",2025-03-27T07:08:51Z,0,1,0
446484,10143624,3,13236,0,0,0,,2,2025-03-07T13:31:09Z,0,,1,942,,0,8,1,0,,,0,,0,,,,0,,0,0,,1,,0,,0,,0,,0,,0,0,,,,1,2025-03-14T12:11:35Z,,1,2025-03-07T13:32:41Z,2025-03-19T10:59:21Z,0,"",2025-03-27T07:06:32Z,0,0,0
446485,10143624,3,13242,0,0,0,,1,2025-03-07T13:31:09Z,0,,1,942,,0,8,1,0,,,0,,0,,,,0,,0,1,,0,,0,,0,,0,,0,,0,0,,,,1,2025-03-14T12:11:35Z,,1,2025-03-07T13:32:41Z,2025-03-19T11:05:44Z,0,"",2025-03-27T07:06:51Z,1,0,1
446486,10143624,3,13272,0,0,0,,3,2025-03-07T13:31:09Z,0,,1,942,,0,8,1,0,,,0,,0,,,,0,,0,0,,0,,1,,0,,0,,0,,0,0,,,,1,2025-03-14T12:11:36Z,,1,2025-03-07T13:32:41Z,2025-03-19T11:13:47Z,0,"",2025-03-27T07:07:23Z,0,0,0
446503,3654771,10,13269,0,0,0,,1,2025-03-07T13:35:45Z,0,,1,942,,0,8,1,0,,,0,,0,,,,0,,0,1,,0,,0,,0,,0,,0,,0,0,,,,1,2025-03-14T12:11:36Z,,1,2025-03-07T13:41:00Z,2025-03-19T11:13:08Z,0,"",2025-03-27T07:06:42Z,0,1,1
446505,3646637,10,13198,0,0,0,,2,2025-03-07T13:35:53Z,0,,1,950,,0,8,1,0,,,0,,0,,,,0,,0,0,,1,,0,,0,,0,,0,,0,0,,,,1,2025-03-14T12:11:36Z,,1,2025-03-07T13:39:41Z,2025-03-19T11:10:30Z,0,"",2025-03-27T07:06:21Z,0,1,0
446506,3646637,10,13269,0,0,0,,1,2025-03-07T13:35:53Z,0,,1,942,,0,5,1,0,,,0,,0,,,,1,,0,1,,0,,0,,0,,0,,0,,0,0,,,,1,2025-03-14T12:11:36Z,,1,2025-03-07T13:39:41Z,2025-03-14T12:11:36Z,0,"",2025-03-27T07:06:42Z,0,1,1
446507,3646637,10,13276,0,0,0,,4,2025-03-07T13:35:53Z,0,,1,950,,0,8,1,0,,,0,,0,,,,0,,0,0,,0,,0,,1,,0,,0,,0,0,,,,1,2025-03-14T12:11:36Z,,1,2025-03-07T13:39:41Z,2025-03-27T07:25:42Z,0,"",2025-03-27T07:10:09Z,0,1,0
446508,3646637,10,13280,0,0,0,,3,2025-03-07T13:35:53Z,0,,1,950,,0,8,1,0,,,0,,0,,,,0,,0,0,,0,,1,,0,,0,,0,,0,0,,,,1,2025-03-14T12:11:37Z,,1,2025-03-07T13:39:41Z,2025-03-19T11:18:38Z,0,"",2025-03-27T07:07:06Z,0,1,0
446509,3646637,10,13283,0,0,0,,5,2025-03-07T13:35:53Z,0,,1,950,,0,8,1,0,,,0,,0,,,,0,,0,0,,0,,0,,0,,1,,0,,0,0,,,,1,2025-03-14T12:11:37Z,,1,2025-03-07T13:39:41Z,2025-03-27T07:27:17Z,0,"",2025-03-27T07:07:56Z,0,1,0
446510,3646637,10,13293,0,0,0,,6,2025-03-07T13:35:53Z,0,,1,950,,0,8,1,0,,,0,,0,,,,0,,0,0,,0,,0,,0,,0,,1,,0,0,,,,1,2025-03-14T12:11:37Z,,1,2025-03-07T13:39:41Z,2025-03-27T07:31:58Z,0,"",2025-03-27T07:08:37Z,0,1,0
446513,3744426,10,13203,0,0,0,,2,2025-03-07T13:37:11Z,0,,1,950,,0,8,1,0,,,0,,0,,,,0,,0,0,,1,,0,,0,,0,,0,,0,0,,,,1,2025-03-14T12:11:38Z,,1,2025-03-07T13:38:02Z,2025-03-19T11:12:31Z,0,"",2025-03-27T07:07:48Z,0,0.594,0
