"admin_added","agree","auto_eligibility","auto_eligibility_last_run","choice_rank","created_at","eligibility_override","id","last_saved","lottery_entries","lottery_group","lottery_number","lottery_subgroup","lottery_sublottery","lottery_weight","payment_amount","payment_trans_id","priority_super_priority_99","priority_neighborhood_and_sibling_attending","priority_neighborhood_and_sibling_attending_override","priority_neighborhood","priority_neighborhood_override","priority_sibling_attending","priority_sibling_attending_override","priority_sibling_applying","priority_sibling_applying_override","priority_preferred_town_zip_code","priority_rank_1","priority_rank_1_override","priority_rank_2","priority_rank_2_override","priority_rank_3","priority_rank_3_override","priority_rank_4","priority_rank_4_override","priority_rank_5","priority_rank_5_override","priority_rank_6","priority_rank_6_override","program_id","siblings_applying","siblings_current","sis_error","sis_export_timestamp","sis_export_status","status","status_timestamp","student_id","sub_rank","submitted","submitted_timestamp","updated_at","withdrawn","withdrawn_reason","id","grade","lottery_timestamp_placed"
0,0,0,,1,"2025-02-07 17:47:00",0,376254,,1,944,,0,4,1,0.00,,,0,,0,,1,,0,,0,1,,0,,0,,0,,0,,0,,13285,0,0,,,,-1,,10086873,,1,"2025-02-07 17:50:43","2025-02-14 13:16:08",0,,10086873,PreK3,
0,0,0,,1,"2025-02-07 18:30:42",0,376361,,1,950,,0,32,1,0.00,,,0,,0,,0,,0,,0,1,,0,,0,,0,,0,,0,,13238,0,0,,,,-1,,10086937,,1,"2025-02-07 18:32:49","2025-02-07 18:32:49",0,,10086937,PreK3,
0,0,0,,1,"2025-02-07 19:28:12",0,376487,,1,950,,0,3,1,0.00,,,0,,1,,,,0,,0,1,,0,,0,,0,,0,,0,,13238,0,0,,,,-1,,10086945,,1,"2025-02-07 19:46:18","2025-02-07 19:46:18",0,,10086945,PreK3,
0,0,0,,2,"2025-02-07 19:28:12",0,376488,,1,944,,0,33,1,0.00,,,0,,0,,,,0,,0,0,,1,,0,,0,,0,,0,,13285,0,0,,,,-1,,10086945,,1,"2025-02-07 19:46:18","2025-02-07 19:46:18",0,,10086945,PreK3,
0,0,0,,3,"2025-02-07 19:28:12",0,376489,,1,950,,0,34,1,0.00,,,0,,0,,,,0,,0,0,,0,,1,,0,,0,,0,,13288,0,0,,,,-1,,10086945,,1,"2025-02-07 19:46:18","2025-02-07 19:46:19",0,,10086945,PreK3,
0,0,0,,1,"2025-02-07 18:41:13",0,376382,,1,942,,0,4,1,0.00,,,0,,0,,1,,0,,0,1,,0,,0,,0,,0,,0,,13237,0,0,,,,-1,,10086954,,1,"2025-02-07 18:43:48","2025-02-19 11:52:19",0,,10086954,PreK3,
0,0,0,,2,"2025-02-07 18:41:14",0,376383,,1,942,,0,33,1,0.00,,,0,,0,,,,0,,0,0,,1,,0,,0,,0,,0,,13279,0,0,,,,-1,,10086954,,1,"2025-02-07 18:43:48","2025-02-07 18:43:48",0,,10086954,PreK3,
0,0,0,,1,"2025-02-07 18:46:03",0,376402,,1,950,,0,32,1,0.00,,,0,,0,,,,0,,0,1,,0,,0,,0,,0,,0,,13271,0,0,,,,-1,,10086957,,1,"2025-02-07 18:47:56","2025-02-07 18:47:56",0,,10086957,PreK3,
0,0,0,,3,"2025-02-07 18:46:03",0,376403,,1,943,,0,34,1,0.00,,,0,,0,,,,0,,0,0,,0,,1,,0,,0,,0,,13285,0,0,,,,-1,,10086957,,1,"2025-02-07 18:47:56","2025-02-07 18:47:57",0,,10086957,PreK3,
0,0,0,,2,"2025-02-07 18:46:04",0,376404,,1,950,,0,33,1,0.00,,,0,,0,,,,0,,0,0,,1,,0,,0,,0,,0,,13287,0,0,,,,-1,,10086957,,1,"2025-02-07 18:47:56","2025-02-07 18:47:57",0,,10086957,PreK3,
0,0,0,,1,"2025-02-07 19:23:51",0,376472,,1,950,,0,32,1,0.00,,,0,,0,,,,0,,0,1,,0,,0,,0,,0,,0,,13239,0,0,,,,-1,,10087001,,1,"2025-02-07 19:28:16","2025-02-07 19:28:17",0,,10087001,5,
0,0,0,,3,"2025-02-07 19:23:51",0,376473,,1,942,,0,34,1,0.00,,,0,,0,,,,0,,0,0,,0,,1,,0,,0,,0,,13241,0,0,,,,-1,,10087001,,1,"2025-02-07 19:28:16","2025-02-07 19:28:18",0,,10087001,5,
0,0,0,,5,"2025-02-07 19:23:51",0,376474,,1,942,,0,36,1,0.00,,,0,,0,,,,0,,0,0,,0,,0,,0,,1,,0,,13268,0,0,,,,-1,,10087001,,1,"2025-02-07 19:28:16","2025-02-07 19:28:19",0,,10087001,5,
0,0,0,,4,"2025-02-07 19:23:51",0,376475,,1,942,,0,35,1,0.00,,,0,,0,,,,0,,0,0,,0,,0,,1,,0,,0,,13274,0,0,,,,-1,,10087001,,1,"2025-02-07 19:28:16","2025-02-07 19:28:18",0,,10087001,5,
0,0,0,,2,"2025-02-07 19:23:51",0,376476,,1,950,,0,8,1,0.00,,,0,,1,,,,0,,0,0,,1,,0,,0,,0,,0,,13295,0,0,,,,-1,,10087001,,1,"2025-02-07 19:28:16","2025-02-07 19:28:17",0,,10087001,5,
0,0,0,,1,"2025-02-07 20:30:21",0,376597,,1,951,,0,32,1,0.00,,,0,,0,,,,0,,0,1,,0,,0,,0,,0,,0,,13199,0,0,,,,-1,,10087165,,1,"2025-02-07 20:33:09","2025-02-07 20:33:10",0,,10087165,9,
0,0,0,,3,"2025-02-07 21:21:52",0,376710,,1,945,,0,34,1,0.00,,,0,,0,,,,0,,0,0,,0,,1,,0,,0,,0,,13285,0,0,,,,-1,,10087197,,1,"2025-02-07 21:24:00","2025-02-07 21:24:01",0,,10087197,PreK3,
0,0,0,,2,"2025-02-07 21:21:53",0,376711,,1,951,,0,33,1,0.00,,,0,,0,,,,0,,0,0,,1,,0,,0,,0,,0,,13288,0,0,,,,-1,,10087197,,1,"2025-02-07 21:24:00","2025-02-07 21:24:01",0,,10087197,PreK3,
0,0,0,,1,"2025-02-07 21:21:53",0,376712,,1,951,,0,32,1,0.00,,,0,,0,,,,0,,0,1,,0,,0,,0,,0,,0,,13295,0,0,,,,-1,,10087197,,1,"2025-02-07 21:24:00","2025-02-07 21:24:00",0,,10087197,PreK3,
0,0,0,,1,"2025-02-07 22:05:14",0,376791,,1,950,,0,32,1,0.00,,,0,,0,,,,0,,0,1,,0,,0,,0,,0,,0,,13239,0,0,,,,-1,,10087286,,1,"2025-02-07 22:11:21","2025-02-07 22:11:22",0,,10087286,K,
0,0,0,,4,"2025-02-07 22:04:24",0,376777,,1,0,,0,35,1,0.00,,,0,,0,,,,0,,0,0,,0,,0,,1,,0,,0,,13238,0,0,,,,-1,,10087295,,0,,"2025-02-07 22:04:37",0,,10087295,PreK3,
0,0,0,,1,"2025-02-07 22:04:24",0,376778,,1,0,,0,3,1,0.00,,,0,,1,,,,0,,0,1,,0,,0,,0,,0,,0,,13271,0,0,,,,-1,,10087295,,0,,"2025-02-07 22:04:38",0,,10087295,PreK3,
0,0,0,,2,"2025-02-07 22:04:24",0,376779,,1,0,,0,33,1,0.00,,,0,,0,,,,0,,0,0,,1,,0,,0,,0,,0,,13275,0,0,,,,-1,,10087295,,0,,"2025-02-07 22:04:38",0,,10087295,PreK3,
0,0,0,,3,"2025-02-07 22:04:24",0,376780,,1,0,,0,34,1,0.00,,,0,,0,,,,0,,0,0,,0,,1,,0,,0,,0,,13290,0,0,,,,-1,,10087295,,0,,"2025-02-07 22:04:39",0,,10087295,PreK3,
0,0,0,,1,"2025-02-07 23:52:35",0,376930,,1,942,,0,32,1,0.00,,,0,,0,,,,0,,0,1,,0,,0,,0,,0,,0,,13275,0,0,,,,-1,,10087336,,1,"2025-02-07 23:55:56","2025-02-07 23:55:56",0,,10087336,PreK3,
0,0,0,,2,"2025-02-07 23:52:35",0,376931,,1,950,,0,8,1,0.00,,,0,,1,,,,0,,0,0,,1,,0,,0,,0,,0,,13290,0,0,,,,-1,,10087336,,1,"2025-02-07 23:55:56","2025-02-07 23:55:57",0,,10087336,PreK3,
0,0,0,,3,"2025-02-07 23:52:35",0,376932,,1,950,,0,34,1,0.00,,,0,,0,,,,0,,0,0,,0,,1,,0,,0,,0,,13295,0,0,,,,-1,,10087336,,1,"2025-02-07 23:55:56","2025-02-07 23:55:57",0,,10087336,PreK3,
0,0,0,,1,"2025-02-07 23:07:16",0,376884,,1,950,,0,32,1,0.00,,,0,,0,,,,0,,0,1,,0,,0,,0,,0,,0,,13280,0,0,,,,-1,,10087348,,1,"2025-02-07 23:10:07","2025-02-07 23:10:07",0,,10087348,9,
0,0,0,,2,"2025-02-07 23:07:16",0,376885,,1,950,,0,33,1,0.00,,,0,,0,,,,0,,0,0,,1,,0,,0,,0,,0,,20947,0,0,,,,-1,,10087348,,1,"2025-02-07 23:10:07","2025-02-07 23:10:07",0,,10087348,9,
0,0,0,,1,"2025-02-08 09:36:55",0,377077,,1,952,,0,32,1,0.00,,,0,,0,,,,0,,0,1,,0,,0,,0,,0,,0,,13276,0,0,,,,-1,,10087621,,1,"2025-02-08 09:37:56","2025-02-08 09:37:56",0,,10087621,6,
0,0,0,,1,"2025-02-08 10:31:29",0,377110,,1,942,,0,4,1,0.00,,,0,,0,,1,,0,,0,1,,0,,0,,0,,0,,0,,13294,0,0,,,,-1,,10087652,,1,"2025-02-08 10:36:04","2025-02-18 14:55:01",0,,10087652,K,
0,0,0,,1,"2025-02-08 11:15:45",0,377144,,1,942,,0,32,1,0.00,,,0,,0,,,,0,,0,1,,0,,0,,0,,0,,0,,13235,0,0,,,,-1,,10087676,,1,"2025-02-08 11:17:02","2025-02-08 11:17:02",0,,10087676,9,
0,0,0,,2,"2025-02-08 11:15:45",0,377145,,1,950,,0,33,1,0.00,,,0,,0,,,,0,,0,0,,1,,0,,0,,0,,0,,20947,0,0,,,,-1,,10087676,,1,"2025-02-08 11:17:02","2025-02-08 11:17:02",0,,10087676,9,
0,0,0,,1,"2025-02-08 11:36:23",0,377171,,1,942,,0,4,1,0.00,,,0,,0,,1,,1,,0,1,,0,,0,,0,,0,,0,,13237,0,0,,,,-1,,10087690,,1,"2025-02-08 11:38:19","2025-02-21 12:16:32",0,,10087690,PreK3,
0,0,0,,3,"2025-02-08 11:36:23",0,377172,,1,942,,0,15,1,0.00,,,0,,0,,,,1,,0,0,,0,,1,,0,,0,,0,,13275,0,0,,,,-1,,10087690,,1,"2025-02-08 11:38:19","2025-02-08 11:38:20",0,,10087690,PreK3,
0,0,0,,2,"2025-02-08 11:36:23",0,377173,,1,950,,0,8,1,0.00,,,0,,1,,,,1,,0,0,,1,,0,,0,,0,,0,,13287,0,0,,,,-1,,10087690,,1,"2025-02-08 11:38:19","2025-02-08 11:38:20",0,,10087690,PreK3,
0,0,0,,1,"2025-02-08 12:08:38",0,377212,,1,942,,0,2,1,0.00,,,1,,1,,1,,0,,0,1,,0,,0,,0,,0,,0,,13273,0,0,,,,-1,,10087719,,1,"2025-02-08 12:30:14","2025-02-08 12:30:14",0,,10087719,K,
0,0,0,,2,"2025-02-08 12:26:55",0,377240,,1,942,,0,33,1,0.00,,,0,,0,,,,0,,0,0,,1,,0,,0,,0,,0,,13275,0,0,,,,-1,,10087719,,1,"2025-02-08 12:30:14","2025-02-08 12:30:14",0,,10087719,K,
0,0,0,,1,"2025-02-14 17:56:31",0,393836,,1,942,,0,5,1,0.00,,,0,,0,,,,1,,0,1,,0,,0,,0,,0,,0,,13237,0,0,,,,-1,,10087741,,1,"2025-02-14 17:58:30","2025-02-14 17:58:30",0,,10087741,PreK3,
0,0,0,,2,"2025-02-14 17:56:31",0,393837,,1,942,,0,10,1,0.00,,,0,,0,,,,1,,0,0,,1,,0,,0,,0,,0,,13267,0,0,,,,-1,,10087741,,1,"2025-02-14 17:58:30","2025-02-14 17:58:30",0,,10087741,PreK3,
0,0,0,,1,"2025-02-08 12:53:45",0,377258,,1,949,,0,32,1,0.00,,,0,,0,,,,0,,0,1,,0,,0,,0,,0,,0,,13276,0,0,,,,-1,,10087745,,1,"2025-02-08 12:55:34","2025-02-08 12:55:34",0,,10087745,6,
0,0,0,,1,"2025-02-08 13:41:05",0,377307,,1,949,,0,32,1,0.00,,,0,,0,,,,0,,0,1,,0,,0,,0,,0,,0,,13276,0,0,,,,-1,,10087775,,1,"2025-02-08 13:43:20","2025-02-08 13:43:20",0,,10087775,8,
0,0,0,,2,"2025-02-09 18:47:02",0,378408,,1,951,,0,33,1,0.00,,,0,,0,,,,0,,0,0,,1,,0,,0,,0,,0,,13283,0,0,,,,-1,,10087780,,1,"2025-02-09 18:52:27","2025-02-09 19:10:34",0,,10087780,9,
0,0,0,,1,"2025-02-09 18:47:02",0,378409,,1,951,,0,32,1,0.00,,,0,,0,,,,0,,0,1,,0,,0,,0,,0,,0,,13291,0,0,,,,-1,,10087780,,1,"2025-02-09 18:52:27","2025-02-09 19:10:34",0,,10087780,9,
0,0,0,,1,"2025-02-08 14:27:40",0,377353,,1,949,,0,32,1,0.00,,,0,,0,,,,0,,0,1,,0,,0,,0,,0,,0,,13276,0,0,,,,-1,,10087824,,1,"2025-02-08 14:31:32","2025-02-08 14:31:33",0,,10087824,8,
0,0,0,,1,"2025-02-08 16:09:25",0,377481,,1,951,,0,4,1,0.00,,,0,,0,,1,,0,,1,1,,0,,0,,0,,0,,0,,13239,0,0,,,,-1,,10087911,,1,"2025-02-14 11:15:11","2025-02-24 16:44:55",0,,10087911,PreK3,
0,0,0,,1,"2025-02-08 16:24:23",0,377505,,1,942,,0,4,1,0.00,,,0,,0,,1,,0,,0,1,,0,,0,,0,,0,,0,,13275,0,0,,,,-1,,10087922,,1,"2025-02-08 16:27:03","2025-02-19 12:04:03",0,,10087922,PreK4,
0,0,0,,1,"2025-02-08 17:15:22",0,377531,,1,951,,0,32,1,0.00,,,0,,0,,,,0,,0,1,,0,,0,,0,,0,,0,,13239,0,0,,,,-1,,10087936,,1,"2025-02-08 17:19:10","2025-02-08 17:19:11",0,,10087936,PreK3,
0,0,0,,2,"2025-02-08 17:15:22",0,377532,,1,951,,0,33,1,0.00,,,0,,0,,,,0,,0,0,,1,,0,,0,,0,,0,,13295,0,0,,,,-1,,10087936,,1,"2025-02-08 17:19:10","2025-02-08 17:19:11",0,,10087936,PreK3,
0,0,0,,1,"2025-02-08 21:04:07",0,377731,,1,951,,0,6,1,0.00,,,0,,0,,,,0,,1,1,,0,,0,,0,,0,,0,,13238,0,0,,,,-1,,10088083,,1,"2025-02-08 21:05:54","2025-02-08 21:05:54",0,,10088083,PreK3,
0,0,0,,4,"2025-02-08 21:04:08",0,377732,,1,951,,0,21,1,0.00,,,0,,0,,,,0,,1,0,,0,,0,,1,,0,,0,,13239,0,0,,,,-1,,10088083,,1,"2025-02-08 21:05:54","2025-02-08 21:05:56",0,,10088083,PreK3,
0,0,0,,2,"2025-02-08 21:04:08",0,377733,,1,945,,0,11,1,0.00,,,0,,0,,,,0,,1,0,,1,,0,,0,,0,,0,,13285,0,0,,,,-1,,10088083,,1,"2025-02-08 21:05:54","2025-02-08 21:05:55",0,,10088083,PreK3,
0,0,0,,5,"2025-02-08 21:04:08",0,377734,,1,951,,0,26,1,0.00,,,0,,0,,,,0,,1,0,,0,,0,,0,,1,,0,,13287,0,0,,,,-1,,10088083,,1,"2025-02-08 21:05:54","2025-02-08 21:05:57",0,,10088083,PreK3,
0,0,0,,6,"2025-02-08 21:04:08",0,377735,,1,951,,0,31,1,0.00,,,0,,0,,,,0,,1,0,,0,,0,,0,,0,,1,,13288,0,0,,,,-1,,10088083,,1,"2025-02-08 21:05:54","2025-02-08 21:05:58",0,,10088083,PreK3,
0,0,0,,3,"2025-02-08 21:04:08",0,377736,,1,951,,0,16,1,0.00,,,0,,0,,,,0,,1,0,,0,,1,,0,,0,,0,,13295,0,0,,,,-1,,10088083,,1,"2025-02-08 21:05:54","2025-02-08 21:05:55",0,,10088083,PreK3,
0,0,0,,3,"2025-02-08 21:50:22",0,377765,,1,942,,0,34,1,0.00,,,0,,0,,,,0,,0,0,,0,,1,,0,,0,,0,,13237,0,0,,,,-1,,10088096,,1,"2025-02-08 21:51:39","2025-02-08 21:51:41",0,,10088096,3,
0,0,0,,1,"2025-02-08 21:50:22",0,377766,,1,942,,0,32,1,0.00,,,0,,0,,,,0,,0,1,,0,,0,,0,,0,,0,,13274,0,0,,,,-1,,10088096,,1,"2025-02-08 21:51:39","2025-02-08 21:51:40",0,,10088096,3,
0,0,0,,2,"2025-02-08 21:50:22",0,377767,,1,943,,0,33,1,0.00,,,0,,0,,,,0,,0,0,,1,,0,,0,,0,,0,,13285,0,0,,,,-1,,10088096,,1,"2025-02-08 21:51:39","2025-02-08 21:51:40",0,,10088096,3,
0,0,0,,4,"2025-02-28 11:29:05",0,420799,,1,951,,0,35,1,0.00,,,0,,0,,,,0,,0,0,,0,,0,,1,,0,,0,,13202,0,0,,,,-1,,10088152,,1,"2025-02-28 11:31:27","2025-02-28 11:31:29",0,,10088152,9,
0,0,0,,1,"2025-02-28 11:29:05",0,420800,,1,952,,0,32,1,0.00,,,0,,0,,,,0,,0,1,,0,,0,,0,,0,,0,,13276,0,0,,,,-1,,10088152,,1,"2025-02-28 11:31:27","2025-02-28 11:31:28",0,,10088152,9,
0,0,0,,3,"2025-02-28 11:29:05",0,420801,,1,951,,0,34,1,0.00,,,0,,0,,,,0,,0,0,,0,,1,,0,,0,,0,,13280,0,0,,,,-1,,10088152,,1,"2025-02-28 11:31:27","2025-02-28 11:31:29",0,,10088152,9,
0,0,0,,2,"2025-02-28 11:29:06",0,420802,,1,951,,0,33,1,0.00,,,0,,0,,,,0,,0,0,,1,,0,,0,,0,,0,,13283,0,0,,,,-1,,10088152,,1,"2025-02-28 11:31:27","2025-02-28 11:31:28",0,,10088152,9,
0,0,0,,5,"2025-02-28 11:29:06",0,420803,,1,951,,0,36,1,0.00,,,0,,0,,,,0,,0,0,,0,,0,,0,,1,,0,,13291,0,0,,,,-1,,10088152,,1,"2025-02-28 11:31:27","2025-02-28 11:31:29",0,,10088152,9,
0,0,0,,6,"2025-02-28 11:29:06",0,420804,,1,951,,0,37,1,0.00,,,0,,0,,,,0,,0,0,,0,,0,,0,,0,,1,,13293,0,0,,,,-1,,10088152,,1,"2025-02-28 11:31:27","2025-02-28 11:31:30",0,,10088152,9,
0,0,0,,2,"2025-02-09 00:50:59",0,377868,,1,942,,0,33,1,0.00,,,0,,0,,,,0,,0,0,,1,,0,,0,,0,,0,,13237,0,0,,,,-1,,10088161,,1,"2025-02-09 00:52:39","2025-02-09 00:52:40",0,,10088161,2,
0,0,0,,3,"2025-02-09 00:51:00",0,377869,,1,942,,0,34,1,0.00,,,0,,0,,,,0,,0,0,,0,,1,,0,,0,,0,,13274,0,0,,,,-1,,10088161,,1,"2025-02-09 00:52:39","2025-02-09 00:52:40",0,,10088161,2,
0,0,0,,1,"2025-02-09 00:51:00",0,377870,,1,942,,0,32,1,0.00,,,0,,0,,,,0,,0,1,,0,,0,,0,,0,,0,,13275,0,0,,,,-1,,10088161,,1,"2025-02-09 00:52:39","2025-02-09 00:52:40",0,,10088161,2,
0,0,0,,4,"2025-02-09 00:51:00",0,377871,,1,942,,0,35,1,0.00,,,0,,0,,,,0,,0,0,,0,,0,,1,,0,,0,,13279,0,0,,,,-1,,10088161,,1,"2025-02-09 00:52:39","2025-02-09 00:52:41",0,,10088161,2,
0,0,0,,2,"2025-02-09 08:21:40",0,377928,,1,942,,0,33,1,0.00,,,0,,0,,,,0,,0,0,,1,,0,,0,,0,,0,,13275,0,0,,,,-1,,10088209,,1,"2025-02-09 08:25:40","2025-02-09 08:25:41",0,,10088209,6,
0,0,0,,1,"2025-02-09 08:21:40",0,377929,,1,950,,0,32,1,0.00,,,0,,0,,,,0,,0,1,,0,,0,,0,,0,,0,,13276,0,0,,,,-1,,10088209,,1,"2025-02-09 08:25:40","2025-02-09 08:25:40",0,,10088209,6,
0,0,0,,3,"2025-02-09 08:21:40",0,377930,,1,942,,0,34,1,0.00,,,0,,0,,,,0,,0,0,,0,,1,,0,,0,,0,,13299,0,0,,,,-1,,10088209,,1,"2025-02-09 08:25:40","2025-02-09 08:25:41",0,,10088209,6,
0,0,0,,3,"2025-02-09 09:55:10",0,377971,,1,942,,0,34,1,0.00,,,0,,0,,,,0,,0,0,,0,,1,,0,,0,,0,,13272,0,0,,,,-1,,10088241,,1,"2025-02-09 10:05:11","2025-02-09 10:05:12",0,,10088241,K,
0,0,0,,2,"2025-02-09 09:55:10",0,377972,,1,942,,0,33,1,0.00,,,0,,0,,,,0,,0,0,,1,,0,,0,,0,,0,,13275,0,0,,,,-1,,10088241,,1,"2025-02-09 10:05:11","2025-02-09 10:05:11",0,,10088241,K,
0,0,0,,1,"2025-02-09 09:55:10",0,377973,,1,942,,0,3,1,0.00,,,0,,1,,,,0,,0,1,,0,,0,,0,,0,,0,,13299,0,0,,,,-1,,10088241,,1,"2025-02-09 10:05:11","2025-02-09 10:05:11",0,,10088241,K,
0,0,0,,1,"2025-02-09 11:02:24",0,377997,,1,942,,0,32,1,0.00,,,0,,0,,,,0,,0,1,,0,,0,,0,,0,,0,,13267,0,0,,,,-1,,10088260,,1,"2025-02-09 11:03:38","2025-02-09 11:03:38",0,,10088260,PreK3,
0,0,0,,2,"2025-02-09 11:02:24",0,377998,,1,950,,0,8,1,0.00,,,0,,1,,,,0,,0,0,,1,,0,,0,,0,,0,,13287,0,0,,,,-1,,10088260,,1,"2025-02-09 11:03:38","2025-02-09 11:03:38",0,,10088260,PreK3,
0,0,0,,3,"2025-02-09 11:04:40",0,377999,,1,942,,0,34,1,0.00,,,0,,0,,,,0,,0,0,,0,,1,,0,,0,,0,,13237,0,0,,,,-1,,10088260,,1,"2025-02-09 11:04:40","2025-02-09 11:04:40",0,,10088260,PreK3,
0,0,0,,5,"2025-02-09 11:04:40",0,378000,,1,942,,0,36,1,0.00,,,0,,0,,,,0,,0,0,,0,,0,,0,,1,,0,,13275,0,0,,,,-1,,10088260,,1,"2025-02-09 11:04:40","2025-02-09 11:04:41",0,,10088260,PreK3,
0,0,0,,4,"2025-02-09 11:04:41",0,378001,,1,950,,0,35,1,0.00,,,0,,0,,,,0,,0,0,,0,,0,,1,,0,,0,,13288,0,0,,,,-1,,10088260,,1,"2025-02-09 11:04:40","2025-02-09 11:04:41",0,,10088260,PreK3,
0,0,0,,1,"2025-02-09 11:12:19",0,378008,,1,942,,0,32,1,0.00,,,0,,0,,,,0,,0,1,,0,,0,,0,,0,,0,,13237,0,0,,,,-1,,10088267,,1,"2025-02-09 11:13:20","2025-02-09 11:13:20",0,,10088267,PreK3,
0,0,0,,2,"2025-02-09 11:12:19",0,378009,,1,942,,0,33,1,0.00,,,0,,0,,,,0,,0,0,,1,,0,,0,,0,,0,,13267,0,0,,,,-1,,10088267,,1,"2025-02-09 11:13:20","2025-02-09 11:13:21",0,,10088267,PreK3,
0,0,0,,4,"2025-02-09 11:12:19",0,378010,,1,942,,0,35,1,0.00,,,0,,0,,,,0,,0,0,,0,,0,,1,,0,,0,,13275,0,0,,,,-1,,10088267,,1,"2025-02-09 11:13:20","2025-02-09 11:13:21",0,,10088267,PreK3,
0,0,0,,5,"2025-02-09 11:12:19",0,378011,,1,950,,0,23,1,0.00,,,0,,1,,,,0,,0,0,,0,,0,,0,,1,,0,,13287,0,0,,,,-1,,10088267,,1,"2025-02-09 11:13:20","2025-02-09 11:13:22",0,,10088267,PreK3,
0,0,0,,3,"2025-02-09 11:12:19",0,378012,,1,950,,0,34,1,0.00,,,0,,0,,,,0,,0,0,,0,,1,,0,,0,,0,,13288,0,0,,,,-1,,10088267,,1,"2025-02-09 11:13:20","2025-02-09 11:13:21",0,,10088267,PreK3,
0,0,0,,1,"2025-02-09 13:13:35",0,378108,,1,952,,0,32,1,0.00,,,0,,0,,,,0,,0,1,,0,,0,,0,,0,,0,,13276,0,0,,,,-1,,10088321,,1,"2025-02-09 13:14:19","2025-02-09 13:14:19",0,,10088321,6,
0,0,0,,2,"2025-02-18 10:58:15",0,398951,,1,951,,0,33,1,0.00,,,0,,0,,,,0,,0,0,,1,,0,,0,,0,,0,,13238,0,0,,,,-1,,10088321,,1,"2025-02-18 10:58:15","2025-02-18 10:58:15",0,,10088321,6,
0,0,0,,3,"2025-02-18 10:58:16",0,398952,,1,951,,0,34,1,0.00,,,0,,0,,,,0,,0,0,,0,,1,,0,,0,,0,,13290,0,0,,,,-1,,10088321,,1,"2025-02-18 10:58:15","2025-02-18 10:58:16",0,,10088321,6,
0,0,0,,3,"2025-03-03 23:06:04",0,433671,,1,942,,0,34,1,0.00,,,0,,0,,,,0,,0,0,,0,,1,,0,,0,,0,,13237,0,0,,,,-1,,10088384,,1,"2025-03-03 23:13:22","2025-03-03 23:13:23",0,,10088384,PreK3,
0,0,0,,1,"2025-03-03 23:06:04",0,433672,,1,943,,0,32,1,0.00,,,0,,0,,,,0,,0,1,,0,,0,,0,,0,,0,,13285,0,0,,,,-1,,10088384,,1,"2025-03-03 23:13:22","2025-03-03 23:13:22",0,,10088384,PreK3,
0,0,0,,2,"2025-03-03 23:06:05",0,433673,,1,950,,0,33,1,0.00,,,0,,0,,,,0,,0,0,,1,,0,,0,,0,,0,,13290,0,0,,,,-1,,10088384,,1,"2025-03-03 23:13:22","2025-03-03 23:13:23",0,,10088384,PreK3,
0,0,0,,1,"2025-02-09 14:58:15",0,378201,,1,951,,0,6,1,0.00,,,0,,0,,,,0,,1,1,,0,,0,,0,,0,,0,,13271,0,0,,,,-1,,10088387,,1,"2025-02-09 15:00:27","2025-02-09 15:00:27",0,,10088387,PreK3,
0,0,0,,1,"2025-02-09 16:19:03",0,378278,,1,951,,0,32,1,0.00,,,0,,0,,,,0,,0,1,,0,,0,,0,,0,,0,,13238,0,0,,,,-1,,10088422,,1,"2025-02-09 16:30:23","2025-02-09 16:30:23",0,,10088422,PreK4,
0,0,0,,4,"2025-02-09 16:28:42",0,378290,,1,951,,0,35,1,0.00,,,0,,0,,,,0,,0,0,,0,,0,,1,,0,,0,,13287,0,0,,,,-1,,10088422,,1,"2025-02-09 16:30:23","2025-02-09 16:30:25",0,,10088422,PreK4,
0,0,0,,3,"2025-02-09 16:28:42",0,378291,,1,951,,0,34,1,0.00,,,0,,0,,,,0,,0,0,,0,,1,,0,,0,,0,,13288,0,0,,,,-1,,10088422,,1,"2025-02-09 16:30:23","2025-02-09 16:30:24",0,,10088422,PreK4,
0,0,0,,2,"2025-02-09 16:28:42",0,378292,,1,951,,0,33,1,0.00,,,0,,0,,,,0,,0,0,,1,,0,,0,,0,,0,,13290,0,0,,,,-1,,10088422,,1,"2025-02-09 16:30:23","2025-02-09 16:30:24",0,,10088422,PreK4,
0,0,0,,1,"2025-02-09 16:15:59",0,378273,,1,950,,0,2,1,0.00,,,1,,1,,1,,0,,0,1,,0,,0,,0,,0,,0,,13271,0,0,,,,-1,,10088425,,1,"2025-02-09 16:28:32","2025-02-09 16:28:32",0,,10088425,PreK3,
0,0,0,,2,"2025-02-09 16:15:59",0,378274,,1,942,,0,33,1,0.00,,,0,,0,,,,0,,0,0,,1,,0,,0,,0,,0,,13275,0,0,,,,-1,,10088425,,1,"2025-02-09 16:28:32","2025-02-09 16:28:32",0,,10088425,PreK3,
0,0,0,,3,"2025-02-09 16:15:59",0,378275,,1,950,,0,34,1,0.00,,,0,,0,,,,0,,0,0,,0,,1,,0,,0,,0,,13290,0,0,,,,-1,,10088425,,1,"2025-02-09 16:28:32","2025-02-09 16:28:33",0,,10088425,PreK3,
0,0,0,,1,"2025-02-09 17:33:30",0,378354,,1,951,,0,32,1,0.00,,,0,,0,,,,0,,0,1,,0,,0,,0,,0,,0,,13283,0,0,,,,-1,,10088471,,1,"2025-02-09 17:37:42","2025-02-09 17:37:42",0,,10088471,9,
